OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-413007,Underwood Creek at Ush 45 At Wauwatosa WI,River/Stream,"STATION FOR ROGER BANNERMAN	 OF MADISON WI		(608)266-9278 UNDERWOOD CR AT WAUWATOSA, WI, NEAR CMSPP RR BRIDGE. 1.3KM UPSTREAM FROM MENOMONEE RIVER. AUTOMATIC SAMPLER MONITORING UNDERWOOD CREEK WATERSHED (LOW DENSITY RESIDENTIAL)",04040003,,,,,43.05483,-88.046389,,,,Unknown,NAD83,,,,,,,US,55,079,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-413011,Noyes Creek at 91st St At Milwaukee WI,River/Stream,"STATION FOR ROGER BANNERMAN	 OF MADISON WI		(608)266-9278 NOYES CREEK AT MILWAUKEE, WI, 61 M WEST OF 91ST STREET, 305M UPSTREAM FROM MOUTH AT LITTLE MENOMONEE RIVER., AUTOMATIC SAMPLING MONITORING NOYES CREEK WATERSHED (DEVELOPING URBAN AREA)",04040003,,,,,43.14092,-88.02528,,,,Unknown,NAD83,,,,,,,US,55,079,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-413013,Menomonee River at Mlwkee At 2nd St,River/Stream,STATION FOR ROGER BANNERMAN	OF MADISON WI	       (608)266-9278 MENOMONEE RIVER AT MILWAUKEE AT 2ND ST BRIDGE RIVER FLOW AFFECTED BY LAKE MICHIGAN. GRAB SAMPLE STATION FOR HARBOR WATER QUALITY SURVEY.,04040003,,,,,43.032419,-87.912262,,,,Unknown,NAD83,,,,,,,US,55,079,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-413071,Lincoln Creek at W Villard Nr 64th,River/Stream,LINCOLN CREEK AT WEST VILLARD AVE NEAR 64TH STREET,04040003,,,,,43.115,-87.990359,,,,Unknown,NAD83,,,,,,,US,55,079,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-413080,Milwaukee River at Silver Spring Dr,River/Stream,MILWAUKEE RIVER AT SILVER SPRING DRIVE,04040003,,,,,43.118657,-87.920046,,,,Unknown,NAD83,,,,,,,US,55,079,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-413631,MENOMINEE RIVER - WOOD CENTER STORM SEWER,Storm Sewer,"STATION FOR ROGER BANNERMAN	 OF CENTRAL OFFICE	(608)266-9278 STORM SEWER TO MENOMONEE RIVER AT WEST ALLIS,WI,65M EAST OF INTERSECTION OF W WASHINGTON ST AND S56TH ST.	 AUTOMATIC SAMPLING MONITORING STORM RUNOFF FROM COMMERCIAL/HIGH DENSITY RESIDE",04040003,,,,,43.02532,-87.966066,,,,Unknown,NAD83,,,,,,,US,55,079,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-413632,NOYES CREEK - HASTINGS AV STORM SEWER,Storm Sewer,"STATION FOR ROGER BANNERMAN	 OF CENTRAL OFFICE	(608)266-9278 STORM SEWER TO NOYES CREEK AT MILWAUKEE,WI,N HASTINGS BRIDGE OVER NOYES CREEK.  AUTOMATIC SAMPLING MONITORING STORM RUNOFF FROM MEDIUM DENSITY RESIDENTIAL.",04040003,,,,,43.139576,-88.019236,,,,Unknown,NAD83,,,,,,,US,55,079,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-413640,Milwaukee River at Estabrook Park At Milwaukee WI,River/Stream,"STATION FOR ROGER BANNERMAN	 OF CENTRAL OFFICE	(608)266-9278 ON LEFT BANK NEAR NORTHEAST LIMITS OF MILWAUKEE IN ESTABROOK PARK, 600M DOWNSTREAM FROM PORT WASHINGTON ROAD BRIDGE AND 1096KM UPSTREAM SOME 1993 METALS SAMPLES WERE COLLECTED AND ANALY",04040003,,,,,43.099957,-87.90894,,,,Unknown,NAD83,,,,,,,US,55,079,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-413680,Jackson Park Lagoon - Jackson Park Lagoon,Lake,"STATION FOR NEIL O'REILLY	 OF  SOUTHEAST DISTRICT (414)257-6515 INLAND LAKES RENEWAL PROJECT - CLEAN LAKES URBAN INITIATIVE DIANOSTIC- FEASIBILITY STUDY OF MILWAUKEE COUNTY PARK LAGOONS, EPA GRANT NO S00500010 INLAKE MONITORING STATION, LOCATION BET",04040003,,,,,42.99645,-87.96377,,,,Interpolation-Other,NAD83,,,,,,,US,55,079,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-413775,Milwaukee River at Jones Island At Milwaukee WI,River/Stream,STATION FOR JIM RUPPEL		OF MADISON	       (608)266-2554 STATION ESTABLISHED FOR TRIBUTARY LOAD MONITORING PROJECT DATA WILL SUPPORT LAKE MICHIGAN MASS BALANCE.,04040002,,,,,43.024387,-87.89834,24000,,,Interpolation-Other,NAD83,,,,,,,US,55,079,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-413778,Lincoln Creek at Silver Spring Rd,River/Stream,,04040003,,,,,43.11959,-87.983898,,,,Unknown,NAD83,,,,,,,US,55,079,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-413817,Kinnickinnic River at 11th Street At Milwaukee WI,River/Stream,,04040003,,,,,42.99737,-87.92616,,,,Unknown,NAD83,,,,,,,US,55,079,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-413925,Milwaukee River at East Pleasant St,River/Stream,,04040003,,,,,43.051212,-87.90808,24000,,,Interpolation-Other,NAD83,,,,,,,US,55,079,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-413926,Milwaukee River at West Hampton Ave,River/Stream,,04040003,,,,,43.10417,-87.92556,,,,Interpolation-Photo,NAD83,,,,,,,US,55,079,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-413927,Milwaukee River at North Port Washington Rd,River/Stream,,04040003,,,,,43.10333,-87.91667,,,,Interpolation-Photo,NAD83,,,,,,,US,55,079,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-423063,POE CREEK - CTH Z JUST EAST STH 131,River/Stream,,07070006,,,,,43.78917,-90.540602,,,,Unknown,NAD83,,,,,,,US,55,081,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-423126,Lake Tomah - Deep Hole,Riverine Impoundment,TOMAH LAKE AT GREATEST DEPTH.,07070003,,,,,43.979027,-90.52067,,,,Unknown,NAD83,,,,,,,US,55,081,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-423226,UNNAMED LAKE - MILL BLUFF STATE PARK BEACH,Lake,,07070003,,,,,43.9405,-90.31969,,,,Interpolation-Photo,NAD83,,,,,,,US,55,081,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-423227,Poe Creek at 2nd Cth Z Bridge,River/Stream,,07070006,,,,,43.786942,-90.53597,,,,Interpolation-Photo,NAD83,,,,,,,US,55,081,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-433002,Oconto River at Oconto Sth 41,River/Stream,OCONTO R AT HWY 41-OCONTO. DRAINAGE AREA APPROX 1060 SQ. MILES. CLOSEST USGS GAGING STATION IS 04071000. LOCATED ON OCONTO R NEAR GILLETT.,04030104,,,,,44.883283,-87.884405,,,,Unknown,NAD83,,,,,,,US,55,083,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-433076,Cooley Lake - Deepest Part-Ep,Lake,,04030104,,,,,45.025825,-88.279536,,,,Unknown,NAD83,,,,,,,US,55,083,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-433300,BERRY LAKE - DEEP HOLE,Lake,"STATION FOR SCOTT J. SZYMANSKI	 OF LK MICH DIST, G.BAY (414)492-5905 LAKE WILL BE STUDIED AS PART OF THE UPPER GREEN BAY BASIN ASSESSMENT.",04030104,,,,,44.890275,-88.474729,,,,Unknown,NAD83,,,,,,,US,55,083,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-433341,KLAUS LAKE - DEEP HOLE,Lake,t28n r18e s04,04030104,,,,,44.938325,-88.317513,,,,Unknown,NAD83,,,,,,,US,55,083,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-443284,West Mitchell Lake - Deep Hole,Lake,STATION FOR JOE EILERS		OF NORTH CENTRAL DIST  (715)362-7616 SAMPLED AT DEEPEST PORTION OF LAKE. LAKE WAS SAMPLED AS PART OF 1)A STUDY ON HOW LAND USE AFFECTS LAKE WATER QUALITY AND 2)THE EFFECTS OF ACID RAINS ON NORTHERN WISC LAKES. ANALYSIS DON,07070001,,,,,45.65,-89.700009,,,,Unknown,NAD83,,,,,,,US,55,085,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-443304,Clear Lake - Deep Hole  T39 R04 S02,Lake,STATION FOR BOB YOUNG		OF RHINELANDER	       (715)362-7616 AT DEEPEST PART OF LAKE FOR SURFACE WATER MONITORING,07050003,,,,,45.889994,-89.960289,,,,Unknown,NAD83,,,,,,,US,55,085,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-443319,West Spider Lake - Deep Hole,Lake,"STATION FOR BOB YOUNG		 OF RHINELANDER		(715)362-7616 STATION IS AT THE DEEPEST PART OF THE LAKE, FOR WATER QUALITY ANALYSIS",07070001,,,,,45.756494,-89.450002,,,,Unknown,NAD83,,,,,,,US,55,085,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-443468,TOMAHAWK LAKE - INDIAN MOUNDS,Lake,Volunteer Monitoring Station,07070001,,,,,45.830998,-89.641447,,,,Unknown,NAD83,,,,,,,US,55,085,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-443536,Clear Lake - State Park Picinic Beach,Lake,,07070001,,,,,45.88286,-89.62919,,,,Interpolation-Photo,NAD83,,,,,,,US,55,085,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-443537,Clear Lake - State Park Campground Beach,Lake,,07070001,,,,,45.86497,-89.64631,,,,Interpolation-Photo,NAD83,,,,,,,US,55,085,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-443538,TOMAHAWK LAKE - INDIAN MOUNDS CAMPGROUND BEACH,Lake,,07070001,,,,,45.82797,-89.63731,,,,Interpolation-Photo,NAD83,,,,,,,US,55,085,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-443539,Scott Creek at Sth 32,River/Stream,,07070001,,,,,45.759042,-89.05975,,,,Interpolation-Photo,NAD83,,,,,,,US,55,085,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-463063,Cedar Creek - Near Cedarburg WI,River/Stream,STATION FOR ROGER BANNERMAN	OF CENTRAL OFFICE      (608)266-9278 OF CEDARBURG AND 10.6KM UPSTREAM FROM MOUTH.  SPATIALLY INTEGRATED GRAB SAMPLING FOR NONPOINT SOURCE MONITORING PROGRAM FOR WISCONSIN RIVERS TRIBUTARY TO LAKE MICHIGAN.,04040003,,,,,43.32305,-87.978616,,,,Unknown,NAD83,,,,,,,US,55,089,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-463098,Milwaukee River at Cth C (Pioneer Rd),River/Stream,STATION FOR JEFFERY STEUR	OF MADISON USGS	       (608)276-3830 PCB LOADING TO LAKE MICHIGAN,04040003,,,,,43.280256,-87.941847,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,089,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-463209,Lake Michigan - Harrington Beach State Park Beach,Great Lake,,04030101,,,,,43.49489,-87.79281,,,,Interpolation-Photo,NAD83,,,,,,,US,55,089,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-473008,Chippewa River - Sth 10 Bridge,River/Stream,LAT/LONGS UPDATED 4-21-95 WITH GPS. SOME 1993 METALS WERE COLLECTED AND ANALYZED USING CLEAN TECHNIQUES.	 THE ANALYTICAL METHODS USED WERE NOT EPA APPROVED.,07050005,,,,,44.629261,-91.969591,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,091,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-483001,St. Croix River at Prescott,River/Stream,ST. CROIX R AT HWY 10-PRESCOTT. DRAINAGE AREA APPROX 7468 SQ MILES.,07030005,,,,,44.750248,-92.80393,,,,Interpolation-Photo,NAD83,,,,,,,US,55,093,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-483064,Rush River at Hwy 29,River/Stream,STATION FOR DAVID WEBB		OF MADISON	       (608)264-6260 SAMPLES WERE COLLECTED AND ANALYZED USING CLEAN TECHNIQUES.  THE ANALYTICAL METHODS USED WERE NOT EPA APPROVED.,07040001,,,,,44.848368,-92.401839,,,,Unknown,NAD83,,,,,,,US,55,093,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-483096,ST. CROIX RIVER - KINNICKINNIC STATE PARK BEACH,River/Stream,,07030005,,,,,44.832709,-92.763724,,,,Interpolation-Photo,NAD83,,,,,,,US,55,093,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-493082,Round Lake - Deep Hole,Lake,,07030005,,,,,45.314747,-92.56278,,,,Interpolation-Other,NAD83,,,,,,,US,55,095,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-493210,St Croix River at Interstate Park-DS boat landing,River/Stream,"St. Croix River at Interstate Park, downstream of boat landing approximately 100m. Original was at the paddle wheel boat landing on the Minnesota side. Moved to Interstate Park on the Wisconsin for safety reasons.",07030005,,,,,45.406928,-92.647197,,,,Unknown,NAD83,,,,,,,US,55,095,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-503003,Wisconsin River - Above Dubay Dam - Deep Hole,Riverine Impoundment,ambient river wq monitoring site,07070002,,,,,44.6658,-89.65143,,,,Interpolation-Photo,NAD83,,,,,,,US,55,097,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-513002,Flambeau River at Sth 182 Park Falls,River/Stream,,07050002,,,,,45.934158,-90.446312,,,,Unknown,NAD83,,,,,,,US,55,099,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-513007,FLAMBEAU RIVER - LOWER DAM TAILRACE,River/Stream,"old lat long: 45 54 46, 90 26 51.  Corrected lat long provided by Craig Roesler 6/2005.",07050002,,,,,45.913356,-90.447975,,,,Unknown,NAD83,,,,,,,US,55,099,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-513010,Flambeau River at Cth B,River/Stream,,07050002,,,,,45.901554,-90.47469,,,,Interpolation-Photo,NAD83,,,,,,,US,55,099,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-513014,Flambeau River at Pixley Dam Tailrac,River/Stream,"FLAMBEAU RIVER AT PIXLEY DAM TAILRACE.	Old lat long: 45 52 47.5, 90 30 44.  Corrected lat long provided by Craig Roesler 6/2005.",07050002,,,,,45.879399,-90.512662,,,,Unknown,NAD83,,,,,,,US,55,099,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-513031,South Fork Flambeau River STH 70 Fifield,River/Stream,,07050003,,,,,45.879734,-90.41564,,,,Unknown,NAD83,,,,,,,US,55,099,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-513142,Foulds Creek at Hwy 70 (Mouth To Pike Lake),River/Stream,,07050003,,,,,45.882523,-90.076065,,,,Unknown,NAD83,,,,,,,US,55,099,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-513167,South Fork Flambeau River - Shady Knoll Bridge,River/Stream,,07050003,,,,,45.926174,-90.11772,,,,Unknown,NAD83,,,,,,,US,55,099,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-513168,Flambeau River South Fork - Fr 152 Bridge,River/Stream,,07050003,,,,,45.938047,-90.305898,,,,Unknown,NAD83,,,,,,,US,55,099,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-513169,THREEMILE CREEK - STH 70 CULVERT,River/Stream,,07050003,,,,,45.885212,-90.367797,,,,Unknown,NAD83,,,,,,,US,55,099,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-513170,Flambeau River South Fork - Cth F Bridge,River/Stream,,07050003,,,,,45.77796,-90.513295,,,,Unknown,NAD83,,,,,,,US,55,099,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-513174,Upper Park Falls Flowage - Hines Park Boat Landing,River/Stream,,07050002,,,,,45.942749,-90.438422,,,,Unknown,NAD83,,,,,,,US,55,099,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-513175,Pixley Flowage at Smith Lake County Park Beach,Riverine Impoundment,,07050002,,,,,45.902207,-90.498591,,,,Unknown,NAD83,,,,,,,US,55,099,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-513176,SMITH CREEK - UPSTREAM OF MOUTH,River/Stream,,07050002,,,,,45.912795,-90.490779,,,,Unknown,NAD83,,,,,,,US,55,099,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-513177,Unnamed Creek at Mouth,River/Stream,,07050002,,,,,45.910983,-90.491119,,,,Unknown,NAD83,,,,,,,US,55,099,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-513178,North Fork Flambeau River Below Crowley Dam,River/Stream,,07050002,,,,,45.867852,-90.585499,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,099,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-513179,North Fork Flambeau River at Deadman Slough,River/Stream,,07050002,,,,,45.840313,-90.659424,,,,Unknown,NAD83,,,,,,,US,55,099,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-513190,Elk Lake - Phillips City Beach,Lake,,07050003,,,,,45.6965,-90.39922,,,,Interpolation-Photo,NAD83,,,,,,,US,55,099,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-523061,ROOT RIVER - ROOT RIVER AT JOHNSON PARK,River/Stream,"AT USGS GAGING STATION 04087240. MONTHLY MONITORING STATION MOVED TO THIS LOCATION FROM ROOT R AT STH 38 (523001) ON JANUARY 1,1977. Migrated station cleaned and moved to waterbody 03/10/06; lat/long provided by Craig Helker. 70 m. upstream of footbridge.",04040002,,,,,42.77468,-87.85489,,,,Interpolation-Photo,NAD83,,,,,,,US,55,101,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-533075,Unnamed Creek at Dale Rd,River/Stream,,07070005,,,,,43.347024,-90.011669,,,,Interpolation-Photo,NAD83,,,,,,,US,55,111,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-533078,NORTH BRANCH HONEY CREEK AT ALDER DR,River/Stream,,07070005,,,,,43.3516,-89.98198,,,,Interpolation-Photo,NAD83,,,,,,,US,55,111,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-543001,Rock River at Afton WI,River/Stream,ROCK R AT RIVER ROAD NR AFTON. DRAINAGE AREA APPROX 3300 SQ MILES. CLOSEST USGS GAGING STATION IS 05430500. LOCATED AT ROCK R IN AFTON.,07090002,,,,,42.609146,-89.07058,,,,Unknown,NAD83,,,,,,,US,55,105,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-543017,ROCK RIVER - CTH M INDIANFORD DAM,River/Stream,,07090002,,,,,42.803716,-89.088406,,,,Unknown,NAD83,,,,,,,US,55,105,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-543032,Rock River at River Rd Brg In Afton,River/Stream,,07090002,,,,,42.61378,-89.070598,,,,Unknown,NAD83,,,,,,,US,55,105,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-543057,Badfish Creek at Sth 59 Bridge,River/Stream,,07090002,,,,,42.833555,-89.197369,,,,Unknown,NAD83,,,,,,,US,55,105,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-543120,Spaulding Pond - Deep Hole,Lake,SPAULDINGS POND AT GREATEST DEPTH.,07090002,,,,,42.731576,-88.942118,,,,Unknown,NAD83,,,,,,,US,55,105,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-543226,Yahara River at Sth 59 Near Fulton WI,River/Stream,YAHARA R AT STH 59 (BELOW BADFISH CRK) RIGHT BANK,07090002,,,,,42.8263,-89.172374,,,,Unknown,NAD83,,,,,,,US,55,105,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-543273,LIONS PARK POND - PARKER BEACH-JANESVILLLE,Lake,,07090002,,,,,42.670459,-89.006833,,,,Unknown,NAD83,,,,,,,US,55,105,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-543285,Clear Lake at Beach,Lake,,07090002,,,,,42.797035,-88.978215,,,,Interpolation-Photo,NAD83,,,,,,,US,55,105,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-553003,Chippewa River at Ush 8 Bridge,River/Stream,,07050001,,,,,45.453497,-91.259548,,,,Unknown,NAD83,,,,,,,US,55,107,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-553010,Flambeau River at Cth G Nr Ladysmith,River/Stream,FLAMBEAU RIVER AT HWY G IN LADYSMITH,07050002,,,,,45.458644,-91.083878,,,,Unknown,NAD83,,,,,,,US,55,107,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-553111,Round Lake at Deepest Point,Lake,STATION FOR CRAIG ROESLER	OF NORTHWEST DIST      (715)635-4077 ROUND LAKE AT DEEPEST POINT.  BEING SAMPLED IN 1994 FOR SOFT MAPLE- HAY CREEK PRIORITY WATERSHED APPRAISAL.,07050001,,,,,45.352159,-91.272843,,,,Unknown,NAD83,,,,,,,US,55,107,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-553149,Flambeau River atUsgs Station Hwy E,River/Stream,long term trend monitoring,07050002,,,,,45.371741,-91.208534,,,,Unknown,NAD83,,,,,,,US,55,107,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-563130,LITTLE FALLS LAKE - WILLOW RIVER STATE PARK BEACH,Lake,,07030005,,,,,45.015,-92.70389,,,,Interpolation-Photo,NAD83,,,,,,,US,55,109,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-563144,ST. CROIX RIVER - HUDSON LAKEFRONT PARK,River/Stream,New Address.,07030005,,,,,44.968245,-92.757246,,,,Unknown,NAD83,,,,,,,US,55,109,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-573001,Wisconsin River at Prairie Du Sac,River/Stream,WISCONSIN R AT PRAIRIE DU SAC DAM. DRAINAGE AREA APPROX 8950 SQ MILES. CLOSEST USGS GAGING STATION IS 05404000. LOCATED ON WIS R NEAR WIS DELLS,07070005,,,,,43.310036,-89.726623,,,,Unknown,NAD83,,,,,,,US,55,111,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-573051,Baraboo River Rowley Creek Bridge at CTH X,River/Stream,"5.3 MI E OF BARABOO 5 FT FROM BRIDGE,
3 MI DOWNSTREAM FROM ROWLEY CREEK",07070004,,,,,43.481606,-89.6361,12000,,,Interpolation-Photo,NAD83,,,,,,,US,55,111,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-573052,Wisconsin River at Wisconsin Dells,River/Stream,WISCONSIN RIVER AT HEADRACE OF DAM IN CITY OF WISCONSIN DELLS THIS LOCATION IS SAMPLED AS PART OF THE NATIONAL AMBIENT MONITORING NETWORK. APPROXIMATE STRAMFLOW DATA IS PROVIDED BY USGS STATION 0540400,07070003,,,,,43.627396,-89.7807,,,,Unknown,NAD83,,,,,,,US,55,111,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-573057,Long Lake - Deep Hole,Lake,STATION FOR RON MARTIN OF MADISON (608)266-9270 SAMPLED AT DEEPEST PORTION OF LAKE.  LAKE WAS SAMPLED AS PART OF GROUND TRUTH COLLECTION FOR CLASSIFICATION OF WISCONSIN LAKES BY REMOTE SENSING.	ANALYSIS DONE BY THE LAB OF HYGIENE.,07070005,,,,,43.172787,-90.18183,,,,Interpolation-Photo,NAD83,,,,,,,US,55,111,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-573065,Devils Lake State Park - South Shore Beach,Lake,STATION FOR CANDY SCHRANK	OF CENTRAL OFFICE      (608)267-2303,07070004,,,,,43.40944,-89.72751,,,,Unknown,NAD83,,,,,,,US,55,111,,,,,,,,,STORET
WIDNR_WQX,Wisconsin Department of Natural Resources,WIDNR_WQX-573129,Lake Redstone - off of Navaho Ct (Lower Site),Lake,Planning Grant.  Lower site for Planning grant post 1996.,07070004,,,,,43.58981,-90.094124,,,,Unknown,NAD83,,,,,,,US,55,111,,,,,,,,,STORET
